appointmentId,clientId,role,serviceProviderId,subject
746,956368438,appointmentsHairDresser,203895641,"[""פן"", ""תספורת"", ""גוונים"", ""החלקה""]"
747,201720951,appointmentsDentist,053594577,"[""עקירה"", ""ניקוי"", ""יישור שיניים"", ""טיפול שורש""]"
748,281741752,appointmentsDentist,024897126,"[""טיפול שורש"", ""עקירה"", ""ניקוי"", ""יישור שיניים""]"
749,906382543,appointmentsHairDresser,201737043,"[""צבע"", ""פן"", ""החלקה"", ""תספורת""]"
750,468665062,appointmentsHairDresser,848519781,"[""צבע"", ""גוונים"", ""תספורת"", ""החלקה""]"
751,833659428,appointmentsHairDresser,082532921,"[""פן"", ""גוונים"", ""החלקה"", ""צבע""]"
752,762427956,appointmentsDentist,528822171,"[""שיננית"", ""ניקוי"", ""עקירה"", ""יישור שיניים""]"
753,894037381,appointmentsDentist,545825500,"[""עקירה"", ""טיפול שורש"", ""יישור שיניים"", ""שיננית""]"
754,243699951,appointmentsDentist,673008391,"[""עקירה"", ""ניקוי"", ""שיננית"", ""טיפול שורש""]"
755,862910564,appointmentsHairDresser,358116332,"[""צבע"", ""החלקה"", ""גוונים"", ""תספורת""]"
756,358907060,appointmentsHairDresser,279292347,"[""גוונים"", ""תספורת"", ""החלקה"", ""צבע""]"
757,827804966,appointmentsHairDresser,885126211,"[""פן"", ""גוונים"", ""תספורת"", ""צבע""]"
758,485344529,appointmentsHairDresser,117402902,"[""פן"", ""צבע"", ""תספורת"", ""החלקה""]"
759,473739707,appointmentsHairDresser,255896305,"[""צבע"", ""גוונים"", ""פן"", ""החלקה""]"
760,081399454,appointmentsHairDresser,277894686,"[""צבע"", ""תספורת"", ""גוונים"", ""החלקה""]"
761,170877435,appointmentsHairDresser,518443215,"[""תספורת"", ""גוונים"", ""החלקה"", ""פן""]"
762,146544828,appointmentsDentist,473739707,"[""יישור שיניים"", ""ניקוי"", ""טיפול שורש"", ""עקירה""]"
763,199430601,appointmentsDentist,013538751,"[""טיפול שורש"", ""יישור שיניים"", ""ניקוי"", ""שיננית""]"
764,898191608,appointmentsDentist,024897126,"[""טיפול שורש"", ""עקירה"", ""ניקוי"", ""יישור שיניים""]"
765,231885469,appointmentsHairDresser,211127786,"[""גוונים"", ""צבע"", ""החלקה"", ""תספורת""]"
766,940975054,appointmentsDentist,361017902,"[""יישור שיניים"", ""טיפול שורש"", ""עקירה"", ""ניקוי""]"
767,872622494,appointmentsDentist,544359761,"[""יישור שיניים"", ""טיפול שורש"", ""ניקוי"", ""שיננית""]"
768,629699704,appointmentsHairDresser,440077642,"[""החלקה"", ""פן"", ""גוונים"", ""צבע""]"
769,787813054,appointmentsHairDresser,271635459,"[""פן"", ""תספורת"", ""צבע"", ""גוונים""]"
770,505110252,appointmentsDentist,922733899,"[""עקירה"", ""ניקוי"", ""שיננית"", ""יישור שיניים""]"
771,950106383,appointmentsHairDresser,704023361,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
772,835983747,appointmentsDentist,443108577,"[""עקירה"", ""טיפול שורש"", ""יישור שיניים"", ""שיננית""]"
773,496956186,appointmentsDentist,990927574,"[""שיננית"", ""יישור שיניים"", ""עקירה"", ""ניקוי""]"
774,867141023,appointmentsHairDresser,277894686,"[""צבע"", ""תספורת"", ""גוונים"", ""החלקה""]"
775,012981051,appointmentsHairDresser,028905619,"[""צבע"", ""החלקה"", ""פן"", ""תספורת""]"
776,008194197,appointmentsDentist,329445822,"[""עקירה"", ""ניקוי"", ""טיפול שורש"", ""יישור שיניים""]"
777,862341815,appointmentsDentist,423866375,"[""עקירה"", ""שיננית"", ""ניקוי"", ""יישור שיניים""]"
778,173427430,appointmentsHairDresser,464406990,"[""פן"", ""החלקה"", ""גוונים"", ""תספורת""]"
779,841922502,appointmentsDentist,508967170,"[""יישור שיניים"", ""ניקוי"", ""עקירה"", ""טיפול שורש""]"
780,260511870,appointmentsDentist,169657594,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
781,825094235,appointmentsDentist,471568025,"[""עקירה"", ""ניקוי"", ""טיפול שורש"", ""שיננית""]"
782,780520191,appointmentsHairDresser,317534242,"[""צבע"", ""החלקה"", ""תספורת"", ""פן""]"
783,681097277,appointmentsDentist,418110517,"[""שיננית"", ""עקירה"", ""יישור שיניים"", ""טיפול שורש""]"
784,626392700,appointmentsHairDresser,514453573,"[""החלקה"", ""תספורת"", ""פן"", ""גוונים""]"
785,996961281,appointmentsDentist,724568381,"[""טיפול שורש"", ""יישור שיניים"", ""ניקוי"", ""שיננית""]"
786,241213430,appointmentsHairDresser,500655545,"[""החלקה"", ""פן"", ""צבע"", ""גוונים""]"
787,516169863,appointmentsHairDresser,431992650,"[""צבע"", ""תספורת"", ""החלקה"", ""פן""]"
788,473322396,appointmentsHairDresser,833651313,"[""צבע"", ""החלקה"", ""גוונים"", ""תספורת""]"
789,403255844,appointmentsDentist,563111540,"[""טיפול שורש"", ""עקירה"", ""יישור שיניים"", ""שיננית""]"
790,016505530,appointmentsDentist,033012701,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""יישור שיניים""]"
791,373364168,appointmentsHairDresser,510313897,"[""תספורת"", ""פן"", ""גוונים"", ""החלקה""]"
792,262788041,appointmentsDentist,786587078,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""שיננית""]"
793,961836756,appointmentsDentist,428811114,"[""יישור שיניים"", ""טיפול שורש"", ""עקירה"", ""ניקוי""]"
794,752158129,appointmentsHairDresser,121806052,"[""פן"", ""צבע"", ""תספורת"", ""גוונים""]"
795,994032568,appointmentsHairDresser,081728433,"[""תספורת"", ""החלקה"", ""פן"", ""גוונים""]"
796,221799355,appointmentsDentist,445092317,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""ניקוי""]"
797,401712205,appointmentsHairDresser,516169863,"[""צבע"", ""פן"", ""תספורת"", ""החלקה""]"
798,702815523,appointmentsDentist,915997193,"[""עקירה"", ""שיננית"", ""טיפול שורש"", ""ניקוי""]"
799,966042854,appointmentsHairDresser,958442098,"[""גוונים"", ""תספורת"", ""החלקה"", ""פן""]"
800,981198949,appointmentsHairDresser,966042854,"[""תספורת"", ""פן"", ""גוונים"", ""צבע""]"
801,815846429,appointmentsHairDresser,770057641,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
802,882651719,appointmentsHairDresser,255896305,"[""צבע"", ""גוונים"", ""פן"", ""החלקה""]"
803,897708851,appointmentsHairDresser,516169863,"[""צבע"", ""פן"", ""תספורת"", ""החלקה""]"
804,913383534,appointmentsHairDresser,628893174,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
805,066263609,appointmentsDentist,681856736,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""יישור שיניים""]"
806,960766683,appointmentsDentist,473739707,"[""יישור שיניים"", ""ניקוי"", ""טיפול שורש"", ""עקירה""]"
807,166182181,appointmentsHairDresser,985364823,"[""גוונים"", ""פן"", ""החלקה"", ""צבע""]"
808,255605535,appointmentsDentist,493121602,"[""שיננית"", ""טיפול שורש"", ""ניקוי"", ""עקירה""]"
809,405866222,appointmentsHairDresser,664006767,"[""החלקה"", ""צבע"", ""פן"", ""תספורת""]"
810,403255844,appointmentsHairDresser,957538494,"[""צבע"", ""פן"", ""גוונים"", ""תספורת""]"
811,127128517,appointmentsDentist,795376926,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""יישור שיניים""]"
812,648208506,appointmentsDentist,317173284,"[""שיננית"", ""עקירה"", ""יישור שיניים"", ""טיפול שורש""]"
813,472682920,appointmentsHairDresser,885126211,"[""פן"", ""גוונים"", ""תספורת"", ""צבע""]"
814,972350803,appointmentsDentist,361017902,"[""יישור שיניים"", ""טיפול שורש"", ""עקירה"", ""ניקוי""]"
815,119885572,appointmentsHairDresser,203895641,"[""פן"", ""תספורת"", ""גוונים"", ""החלקה""]"
816,293614497,appointmentsHairDresser,431992650,"[""צבע"", ""תספורת"", ""החלקה"", ""פן""]"
817,584132402,appointmentsHairDresser,966042854,"[""תספורת"", ""פן"", ""גוונים"", ""צבע""]"
818,414963672,appointmentsDentist,468254910,"[""שיננית"", ""טיפול שורש"", ""עקירה"", ""יישור שיניים""]"
819,443808602,appointmentsHairDresser,885126211,"[""פן"", ""גוונים"", ""תספורת"", ""צבע""]"
820,281741752,appointmentsDentist,960766683,"[""ניקוי"", ""טיפול שורש"", ""יישור שיניים"", ""עקירה""]"
821,185891412,appointmentsDentist,419271646,"[""טיפול שורש"", ""ניקוי"", ""עקירה"", ""שיננית""]"
822,439074790,appointmentsHairDresser,732501707,"[""תספורת"", ""פן"", ""גוונים"", ""צבע""]"
823,558329919,appointmentsDentist,040910850,"[""יישור שיניים"", ""ניקוי"", ""טיפול שורש"", ""עקירה""]"
824,871964309,appointmentsDentist,443108577,"[""עקירה"", ""טיפול שורש"", ""יישור שיניים"", ""שיננית""]"
825,862910564,appointmentsDentist,863966014,"[""ניקוי"", ""טיפול שורש"", ""עקירה"", ""שיננית""]"
826,719379389,appointmentsHairDresser,136677787,"[""תספורת"", ""גוונים"", ""פן"", ""החלקה""]"
827,278702509,appointmentsHairDresser,525391059,"[""גוונים"", ""צבע"", ""החלקה"", ""פן""]"
828,850302164,appointmentsDentist,169657594,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
829,521438175,appointmentsHairDresser,064380420,"[""גוונים"", ""פן"", ""החלקה"", ""תספורת""]"
830,438985746,appointmentsHairDresser,231885469,"[""תספורת"", ""פן"", ""החלקה"", ""צבע""]"
831,514448179,appointmentsDentist,341301511,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""יישור שיניים""]"
832,418732687,appointmentsHairDresser,958442098,"[""גוונים"", ""תספורת"", ""החלקה"", ""פן""]"
833,856685608,appointmentsDentist,916665231,"[""טיפול שורש"", ""ניקוי"", ""שיננית"", ""עקירה""]"
834,047616626,appointmentsHairDresser,525391059,"[""גוונים"", ""צבע"", ""החלקה"", ""פן""]"
835,326418860,appointmentsHairDresser,985364823,"[""גוונים"", ""פן"", ""החלקה"", ""צבע""]"
836,115962946,appointmentsHairDresser,231885469,"[""תספורת"", ""פן"", ""החלקה"", ""צבע""]"
837,196756353,appointmentsHairDresser,543709257,"[""צבע"", ""תספורת"", ""החלקה"", ""גוונים""]"
838,897000613,appointmentsDentist,053594577,"[""עקירה"", ""ניקוי"", ""יישור שיניים"", ""טיפול שורש""]"
839,772620684,appointmentsHairDresser,008194197,"[""גוונים"", ""פן"", ""צבע"", ""החלקה""]"
840,505318184,appointmentsHairDresser,966042854,"[""תספורת"", ""פן"", ""גוונים"", ""צבע""]"
841,289828810,appointmentsDentist,922733899,"[""עקירה"", ""ניקוי"", ""שיננית"", ""יישור שיניים""]"
842,473682313,appointmentsDentist,650304743,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""עקירה""]"
843,423203338,appointmentsDentist,863966014,"[""ניקוי"", ""טיפול שורש"", ""עקירה"", ""שיננית""]"
844,660323467,appointmentsHairDresser,028905619,"[""צבע"", ""החלקה"", ""פן"", ""תספורת""]"
845,626125772,appointmentsDentist,053594577,"[""עקירה"", ""ניקוי"", ""יישור שיניים"", ""טיפול שורש""]"
846,660323467,appointmentsDentist,970991586,"[""יישור שיניים"", ""עקירה"", ""שיננית"", ""ניקוי""]"
847,294866175,appointmentsHairDresser,402968085,"[""פן"", ""תספורת"", ""צבע"", ""גוונים""]"
848,957285362,appointmentsDentist,428811114,"[""יישור שיניים"", ""טיפול שורש"", ""עקירה"", ""ניקוי""]"
849,487990985,appointmentsDentist,423866375,"[""עקירה"", ""שיננית"", ""ניקוי"", ""יישור שיניים""]"
850,869253164,appointmentsHairDresser,984638008,"[""פן"", ""גוונים"", ""תספורת"", ""החלקה""]"
851,162631453,appointmentsHairDresser,628893174,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
852,075717905,appointmentsHairDresser,231885469,"[""תספורת"", ""פן"", ""החלקה"", ""צבע""]"
853,551215316,appointmentsHairDresser,439074790,"[""החלקה"", ""צבע"", ""גוונים"", ""תספורת""]"
854,828537513,appointmentsDentist,650304743,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""עקירה""]"
855,785728749,appointmentsDentist,033012701,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""יישור שיניים""]"
856,064380420,appointmentsDentist,508967170,"[""יישור שיניים"", ""ניקוי"", ""עקירה"", ""טיפול שורש""]"
857,804629917,appointmentsDentist,544359761,"[""יישור שיניים"", ""טיפול שורש"", ""ניקוי"", ""שיננית""]"
858,260454043,appointmentsHairDresser,253513340,"[""צבע"", ""פן"", ""גוונים"", ""החלקה""]"
859,231268851,appointmentsHairDresser,162631453,"[""תספורת"", ""גוונים"", ""החלקה"", ""צבע""]"
860,848402531,appointmentsHairDresser,906075728,"[""צבע"", ""החלקה"", ""גוונים"", ""פן""]"
861,642158767,appointmentsHairDresser,028905619,"[""צבע"", ""החלקה"", ""פן"", ""תספורת""]"
862,824722032,appointmentsHairDresser,330781628,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
863,654074593,appointmentsHairDresser,303017057,"[""החלקה"", ""גוונים"", ""פן"", ""צבע""]"
864,024874402,appointmentsDentist,991392499,"[""יישור שיניים"", ""ניקוי"", ""שיננית"", ""עקירה""]"
865,058454827,appointmentsHairDresser,201737043,"[""צבע"", ""פן"", ""החלקה"", ""תספורת""]"
866,137659282,appointmentsHairDresser,117402902,"[""פן"", ""צבע"", ""תספורת"", ""החלקה""]"
867,136677787,appointmentsDentist,786587078,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""שיננית""]"
868,103747374,appointmentsHairDresser,255896305,"[""צבע"", ""גוונים"", ""פן"", ""החלקה""]"
869,894017438,appointmentsHairDresser,317534242,"[""צבע"", ""החלקה"", ""תספורת"", ""פן""]"
870,358116332,appointmentsDentist,940754796,"[""יישור שיניים"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
871,845643291,appointmentsHairDresser,706567925,"[""תספורת"", ""גוונים"", ""פן"", ""צבע""]"
872,463884564,appointmentsDentist,563111540,"[""טיפול שורש"", ""עקירה"", ""יישור שיניים"", ""שיננית""]"
873,894594679,appointmentsDentist,786587078,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""שיננית""]"
874,087406880,appointmentsDentist,175504767,"[""שיננית"", ""טיפול שורש"", ""יישור שיניים"", ""עקירה""]"
875,758372460,appointmentsDentist,471568025,"[""עקירה"", ""ניקוי"", ""טיפול שורש"", ""שיננית""]"
876,864899489,appointmentsHairDresser,510313897,"[""תספורת"", ""פן"", ""גוונים"", ""החלקה""]"
877,314110804,appointmentsDentist,650304743,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""עקירה""]"
878,652416559,appointmentsHairDresser,514453573,"[""החלקה"", ""תספורת"", ""פן"", ""גוונים""]"
879,601725450,appointmentsHairDresser,225106556,"[""צבע"", ""פן"", ""גוונים"", ""תספורת""]"
880,626225718,appointmentsDentist,481482909,"[""יישור שיניים"", ""עקירה"", ""שיננית"", ""טיפול שורש""]"
881,940754796,appointmentsHairDresser,211127786,"[""גוונים"", ""צבע"", ""החלקה"", ""תספורת""]"
882,601725450,appointmentsHairDresser,121806052,"[""פן"", ""צבע"", ""תספורת"", ""גוונים""]"
883,473739707,appointmentsDentist,795376926,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""יישור שיניים""]"
884,626125772,appointmentsDentist,361017902,"[""יישור שיניים"", ""טיפול שורש"", ""עקירה"", ""ניקוי""]"
885,101761140,appointmentsDentist,002675952,"[""טיפול שורש"", ""יישור שיניים"", ""ניקוי"", ""עקירה""]"
886,721508025,appointmentsHairDresser,848519781,"[""צבע"", ""גוונים"", ""תספורת"", ""החלקה""]"
887,281570894,appointmentsDentist,329445822,"[""עקירה"", ""ניקוי"", ""טיפול שורש"", ""יישור שיניים""]"
888,798486511,appointmentsHairDresser,376475185,"[""צבע"", ""פן"", ""גוונים"", ""החלקה""]"
889,231268851,appointmentsHairDresser,560321102,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
890,565772044,appointmentsDentist,481482909,"[""יישור שיניים"", ""עקירה"", ""שיננית"", ""טיפול שורש""]"
891,983895757,appointmentsDentist,681856736,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""יישור שיניים""]"
892,505110252,appointmentsHairDresser,906075728,"[""צבע"", ""החלקה"", ""גוונים"", ""פן""]"
893,341301511,appointmentsHairDresser,560321102,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
894,876892546,appointmentsHairDresser,303017057,"[""החלקה"", ""גוונים"", ""פן"", ""צבע""]"
895,114646190,appointmentsHairDresser,705570488,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
896,490493532,appointmentsHairDresser,136677787,"[""תספורת"", ""גוונים"", ""פן"", ""החלקה""]"
897,828537513,appointmentsHairDresser,525391059,"[""גוונים"", ""צבע"", ""החלקה"", ""פן""]"
898,547623982,appointmentsDentist,334073776,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""ניקוי""]"
899,287756751,appointmentsHairDresser,994032568,"[""תספורת"", ""פן"", ""החלקה"", ""צבע""]"
900,968162389,appointmentsDentist,563111540,"[""טיפול שורש"", ""עקירה"", ""יישור שיניים"", ""שיננית""]"
901,626392700,appointmentsHairDresser,121806052,"[""פן"", ""צבע"", ""תספורת"", ""גוונים""]"
902,675122839,appointmentsHairDresser,483022715,"[""צבע"", ""פן"", ""גוונים"", ""תספורת""]"
903,485174915,appointmentsHairDresser,704023361,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
904,440077642,appointmentsDentist,040910850,"[""יישור שיניים"", ""ניקוי"", ""טיפול שורש"", ""עקירה""]"
905,572119406,appointmentsDentist,169657594,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
906,333543019,appointmentsDentist,952484274,"[""טיפול שורש"", ""יישור שיניים"", ""שיננית"", ""עקירה""]"
907,013637605,appointmentsHairDresser,271635459,"[""פן"", ""תספורת"", ""צבע"", ""גוונים""]"
908,797515777,appointmentsHairDresser,705570488,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
909,932145216,appointmentsHairDresser,406660923,"[""גוונים"", ""תספורת"", ""צבע"", ""פן""]"
910,054281829,appointmentsHairDresser,518443215,"[""תספורת"", ""גוונים"", ""החלקה"", ""פן""]"
911,727186286,appointmentsHairDresser,162631453,"[""תספורת"", ""גוונים"", ""החלקה"", ""צבע""]"
912,511527999,appointmentsHairDresser,525391059,"[""גוונים"", ""צבע"", ""החלקה"", ""פן""]"
913,460295588,appointmentsHairDresser,225106556,"[""צבע"", ""פן"", ""גוונים"", ""תספורת""]"
914,597779205,appointmentsHairDresser,815818301,"[""גוונים"", ""החלקה"", ""תספורת"", ""פן""]"
915,510313897,appointmentsDentist,445092317,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""ניקוי""]"
916,804790549,appointmentsHairDresser,231885469,"[""תספורת"", ""פן"", ""החלקה"", ""צבע""]"
917,616020145,appointmentsDentist,528822171,"[""שיננית"", ""ניקוי"", ""עקירה"", ""יישור שיניים""]"
918,719286014,appointmentsHairDresser,391593954,"[""פן"", ""תספורת"", ""צבע"", ""החלקה""]"
919,082000655,appointmentsDentist,144600433,"[""יישור שיניים"", ""ניקוי"", ""שיננית"", ""עקירה""]"
920,338076575,appointmentsDentist,545825500,"[""עקירה"", ""טיפול שורש"", ""יישור שיניים"", ""שיננית""]"
921,446132969,appointmentsDentist,673008391,"[""עקירה"", ""ניקוי"", ""שיננית"", ""טיפול שורש""]"
922,490493532,appointmentsDentist,095793764,"[""ניקוי"", ""טיפול שורש"", ""יישור שיניים"", ""עקירה""]"
923,169657594,appointmentsHairDresser,136677787,"[""תספורת"", ""גוונים"", ""פן"", ""החלקה""]"
924,375645667,appointmentsDentist,100335463,"[""שיננית"", ""יישור שיניים"", ""עקירה"", ""טיפול שורש""]"
925,427671993,appointmentsHairDresser,162631453,"[""תספורת"", ""גוונים"", ""החלקה"", ""צבע""]"
926,260454043,appointmentsDentist,423866375,"[""עקירה"", ""שיננית"", ""ניקוי"", ""יישור שיניים""]"
927,423203338,appointmentsHairDresser,861927188,"[""החלקה"", ""גוונים"", ""תספורת"", ""צבע""]"
928,196756353,appointmentsHairDresser,338076575,"[""צבע"", ""תספורת"", ""פן"", ""גוונים""]"
929,130526707,appointmentsHairDresser,333832610,"[""פן"", ""גוונים"", ""החלקה"", ""תספורת""]"
930,538068416,appointmentsDentist,508967170,"[""יישור שיניים"", ""ניקוי"", ""עקירה"", ""טיפול שורש""]"
931,825553521,appointmentsHairDresser,317534242,"[""צבע"", ""החלקה"", ""תספורת"", ""פן""]"
932,278129156,appointmentsHairDresser,704023361,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
933,611721739,appointmentsHairDresser,832513448,"[""פן"", ""צבע"", ""החלקה"", ""גוונים""]"
934,850302164,appointmentsDentist,443108577,"[""עקירה"", ""טיפול שורש"", ""יישור שיניים"", ""שיננית""]"
935,561933550,appointmentsHairDresser,549963652,"[""החלקה"", ""גוונים"", ""צבע"", ""תספורת""]"
936,013538751,appointmentsHairDresser,271635459,"[""פן"", ""תספורת"", ""צבע"", ""גוונים""]"
937,014005065,appointmentsDentist,863966014,"[""ניקוי"", ""טיפול שורש"", ""עקירה"", ""שיננית""]"
938,657101496,appointmentsDentist,508967170,"[""יישור שיניים"", ""ניקוי"", ""עקירה"", ""טיפול שורש""]"
939,500655545,appointmentsDentist,040910850,"[""יישור שיניים"", ""ניקוי"", ""טיפול שורש"", ""עקירה""]"
940,151368594,appointmentsDentist,781218030,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
941,273478449,appointmentsDentist,585209142,"[""יישור שיניים"", ""עקירה"", ""ניקוי"", ""טיפול שורש""]"
942,672719556,appointmentsHairDresser,848519781,"[""צבע"", ""גוונים"", ""תספורת"", ""החלקה""]"
943,381833875,appointmentsHairDresser,277894686,"[""צבע"", ""תספורת"", ""גוונים"", ""החלקה""]"
944,453497051,appointmentsHairDresser,087458946,"[""החלקה"", ""תספורת"", ""פן"", ""גוונים""]"
945,657210162,appointmentsDentist,493121602,"[""שיננית"", ""טיפול שורש"", ""ניקוי"", ""עקירה""]"
946,173275665,appointmentsDentist,528822171,"[""שיננית"", ""ניקוי"", ""עקירה"", ""יישור שיניים""]"
947,100229800,appointmentsDentist,863966014,"[""ניקוי"", ""טיפול שורש"", ""עקירה"", ""שיננית""]"
948,913383534,appointmentsHairDresser,885126211,"[""פן"", ""גוונים"", ""תספורת"", ""צבע""]"
949,402968085,appointmentsDentist,317173284,"[""שיננית"", ""עקירה"", ""יישור שיניים"", ""טיפול שורש""]"
950,626392700,appointmentsDentist,952484274,"[""טיפול שורש"", ""יישור שיניים"", ""שיננית"", ""עקירה""]"
951,928134764,appointmentsHairDresser,277894686,"[""צבע"", ""תספורת"", ""גוונים"", ""החלקה""]"
952,944185913,appointmentsDentist,229971094,"[""יישור שיניים"", ""ניקוי"", ""עקירה"", ""טיפול שורש""]"
953,824722032,appointmentsHairDresser,121806052,"[""פן"", ""צבע"", ""תספורת"", ""גוונים""]"
954,008194197,appointmentsDentist,493121602,"[""שיננית"", ""טיפול שורש"", ""ניקוי"", ""עקירה""]"
955,326031543,appointmentsDentist,024897126,"[""טיפול שורש"", ""עקירה"", ""ניקוי"", ""יישור שיניים""]"
956,867651239,appointmentsHairDresser,678936616,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
957,961836756,appointmentsDentist,187206917,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
958,677776137,appointmentsDentist,317173284,"[""שיננית"", ""עקירה"", ""יישור שיניים"", ""טיפול שורש""]"
959,794508129,appointmentsDentist,710906231,"[""יישור שיניים"", ""טיפול שורש"", ""שיננית"", ""ניקוי""]"
960,933079674,appointmentsDentist,952484274,"[""טיפול שורש"", ""יישור שיניים"", ""שיננית"", ""עקירה""]"
961,013637605,appointmentsDentist,795376926,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""יישור שיניים""]"
962,182620984,appointmentsHairDresser,402968085,"[""פן"", ""תספורת"", ""צבע"", ""גוונים""]"
963,043084101,appointmentsHairDresser,510313897,"[""תספורת"", ""פן"", ""גוונים"", ""החלקה""]"
964,159169179,appointmentsDentist,310950424,"[""ניקוי"", ""עקירה"", ""יישור שיניים"", ""טיפול שורש""]"
965,740872313,appointmentsDentist,002675952,"[""טיפול שורש"", ""יישור שיניים"", ""ניקוי"", ""עקירה""]"
966,854922505,appointmentsHairDresser,406660923,"[""גוונים"", ""תספורת"", ""צבע"", ""פן""]"
967,616349689,appointmentsHairDresser,402968085,"[""פן"", ""תספורת"", ""צבע"", ""גוונים""]"
968,383861881,appointmentsHairDresser,770057641,"[""פן"", ""החלקה"", ""גוונים"", ""צבע""]"
969,583314118,appointmentsHairDresser,087458946,"[""החלקה"", ""תספורת"", ""פן"", ""גוונים""]"
970,261837029,appointmentsHairDresser,291438832,"[""החלקה"", ""גוונים"", ""צבע"", ""פן""]"
971,325622412,appointmentsDentist,960766683,"[""ניקוי"", ""טיפול שורש"", ""יישור שיניים"", ""עקירה""]"
972,534258745,appointmentsHairDresser,278702509,"[""החלקה"", ""תספורת"", ""פן"", ""גוונים""]"
973,885126211,appointmentsDentist,423866375,"[""עקירה"", ""שיננית"", ""ניקוי"", ""יישור שיניים""]"
974,720449741,appointmentsHairDresser,628893174,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
975,524235995,appointmentsDentist,445092317,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""ניקוי""]"
976,890969724,appointmentsHairDresser,338076575,"[""צבע"", ""תספורת"", ""פן"", ""גוונים""]"
977,551215316,appointmentsDentist,650304743,"[""טיפול שורש"", ""ניקוי"", ""יישור שיניים"", ""עקירה""]"
978,490493532,appointmentsHairDresser,678936616,"[""החלקה"", ""תספורת"", ""פן"", ""צבע""]"
979,609366509,appointmentsDentist,940754796,"[""יישור שיניים"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
980,326031543,appointmentsDentist,423866375,"[""עקירה"", ""שיננית"", ""ניקוי"", ""יישור שיניים""]"
981,550283599,appointmentsDentist,505110252,"[""שיננית"", ""יישור שיניים"", ""טיפול שורש"", ""ניקוי""]"
982,611371999,appointmentsDentist,925676383,"[""ניקוי"", ""עקירה"", ""שיננית"", ""טיפול שורש""]"
983,431601280,appointmentsHairDresser,681378872,"[""פן"", ""החלקה"", ""צבע"", ""גוונים""]"
984,597060428,appointmentsDentist,341301511,"[""טיפול שורש"", ""עקירה"", ""שיננית"", ""יישור שיניים""]"
985,616314141,appointmentsHairDresser,549963652,"[""החלקה"", ""גוונים"", ""צבע"", ""תספורת""]"
986,609366509,appointmentsDentist,933148334,"[""ניקוי"", ""שיננית"", ""טיפול שורש"", ""עקירה""]"
987,894017438,appointmentsHairDresser,980783596,"[""פן"", ""גוונים"", ""החלקה"", ""תספורת""]"
988,180017380,appointmentsDentist,361017902,"[""יישור שיניים"", ""טיפול שורש"", ""עקירה"", ""ניקוי""]"
989,991561756,appointmentsDentist,144600433,"[""יישור שיניים"", ""ניקוי"", ""שיננית"", ""עקירה""]"
990,739046914,appointmentsHairDresser,966042854,"[""תספורת"", ""פן"", ""גוונים"", ""צבע""]"
991,940754796,appointmentsHairDresser,440077642,"[""החלקה"", ""פן"", ""גוונים"", ""צבע""]"
992,535879197,appointmentsHairDresser,279292347,"[""גוונים"", ""תספורת"", ""החלקה"", ""צבע""]"
